match_id,avg_elo,winner,diff_villagers_snapshot,diff_apm,diff_queues,diff_builds,diff_orders
90867937,1752,1,-6,-53,-2,-9,-6
124662171,1118,0,-3,-7.05,8,5,-11
80909742,1627.5,0,0,-8.6,-6,-7,-7
89232944,1213.5,0,36,-22.25,33,-1,-49
106988596,1272,1,-11,-17.25,-21,-6,-61
65208492,1185.5,0,8,-11.35,15,14,19
56838374,1177,0,8,12.35,3,4,22
119431283,1136.5,0,-4,-3.8,-9,8,-1
80152539,1049.5,0,3,-4.25,23,12,13
109225575,1118.5,1,-3,-25.25,-6,4,26
91138163,1112.5,0,-1,-23.35,-16,-9,-42
69131708,1500.5,0,29,-21,28,12,-45
68809738,955.5,1,-6,-11.05,-25,-7,-15
111555505,951.5,1,-7,5.7,-4,-9,14
134600567,999,1,-8,-28.2,-21,-6,-12
118894110,992.5,1,-11,4.1,-19,2,-21
89729627,1042,1,-5,-2.25,0,-9,10
115130685,964,1,-10,-29.65,4,1,-36
111762989,1036.5,1,-13,14.5,-18,-13,0
80210531,1322,0,12,-30.55,9,1,-74
125755846,1026,1,-6,-19.1,-11,-4,-36
103828856,1128,0,7,-17.25,15,7,-34
88205922,1197,0,-14,0.2,-12,0,30
64251521,1064,1,0,5.75,4,-3,43
113124202,935.5,1,4,-5.25,0,4,2
127068994,1156.5,1,-30,-4.15,-17,-10,-4
111501507,1114,0,-4,-15.35,-2,-12,-84
80505344,1145,1,8,-3.4,3,-2,28
101172295,1059,0,5,7.05,23,2,8
99419284,1148,0,11,-4.6,23,-1,3
69351120,1221.5,1,2,-16.7,5,6,-10
141226850,1165,1,-7,-7.85,-10,2,-22
78252619,1025.5,1,9,1.3,11,14,-5
77488618,1113.5,0,2,-32.55,-7,-4,-13
88835849,982,1,16,-14.8,9,13,-59
112782605,1031.5,0,12,-0.15,0,15,3
89142997,1012.5,1,9,-13.65,6,-2,-17
61399739,1167.5,1,-2,-0.8,-3,-10,48
82877163,1031,1,2,20.25,-3,-6,13
65583185,1060,0,11,15.9,23,3,26
114106612,1007.5,1,8,0.4,7,-5,-3
116537726,1663,0,-4,-54.25,-2,-6,-31
96633496,1902.5,0,-1,-4.5,-7,9,28
97534523,928,1,14,-18.35,28,-7,9
120841321,1236.5,0,-7,-28.75,13,2,-79
99298385,1158,1,-8,-25.2,-12,-11,-31
75886873,1100,1,-4,0.45,-5,-8,14
130294156,1035.5,1,-1,9.65,-15,-2,-20
92593009,1384,1,2,-8.85,-7,-12,41
49582919,1454,1,-2,-7.5,6,-2,-25
88196363,979,0,11,8.7,31,5,9
64905146,998,1,-8,-15.5,-8,15,-24
106525575,994.5,0,6,9.25,5,5,23
108890427,1171,0,5,11.85,9,2,-18
116524822,946.5,1,-7,-3.65,-5,16,38
71576178,1189.5,1,-16,-14.55,-25,-2,19
88983004,1221,0,6,1.1,1,4,70
66797588,976.5,1,-9,-18.95,-13,9,-33
62078865,998,1,-12,-60.4,-14,-20,-32
134380853,949.5,0,-1,-2.4,9,14,41
93113455,1095.5,0,-12,-15.1,-9,0,14
57451688,1055.5,1,-8,-23.2,-26,-4,9
139631824,1260.5,0,-5,25.7,9,0,113
86096783,1497.5,0,3,-9.65,15,-12,-3
66883614,1075,0,16,-1.3,13,6,4
81581916,1198,0,-9,1.75,-15,-1,-2
107487162,962.5,1,3,10.45,9,-11,-8
79146903,1043.5,1,-2,-38.1,4,-12,-33
94495333,935,1,9,-4.6,12,2,-3
69464542,1226,0,0,-4.05,3,-18,23
137103199,991.5,0,4,12.4,9,12,-13
80794845,1624,0,-2,-4.1,2,0,20
75723525,1389,1,4,-15.3,9,0,5
130112505,1449.5,0,10,-4.7,18,-3,60
88637356,1944.5,0,5,-3.15,6,6,23
139591006,1136.5,1,-17,-7.85,-12,-13,40
92127940,986,0,9,-9.15,9,12,25
141320375,1277,1,10,-27.45,12,12,-11
124132633,997,0,-3,-6.8,-7,1,-3
113555673,1038,1,24,-22.4,26,10,-3
84000397,1326,0,1,-10.2,-6,-9,35
137181619,1214.5,0,14,-12.5,45,-9,-8
128117700,1307.5,0,28,-10.4,35,14,-63
63881046,1023,0,5,1,3,0,-5
94091318,1154.5,1,5,8.55,1,0,-15
56576764,1070,0,-1,-16.6,-2,9,-37
90690489,1524,0,-1,14.8,8,19,56
85739030,1070.5,0,0,4.5,-3,-2,23
96520149,1132,0,-7,-7.85,-2,-1,13
118827220,1161.5,1,7,-21,1,-9,-54
83973342,982,0,5,0.45,0,8,7
76265915,1047.5,1,-2,-19.8,4,14,-18
91499064,1021,0,-2,-19.65,4,-5,-56
139175042,1158.5,0,-24,0.8,-19,-1,-13
116884421,955.5,0,0,-0.55,5,9,16
126568151,1100.5,1,1,9.5,-3,3,35
97502150,1145.5,1,0,-15.1,-14,-4,11
125001350,1294,0,-4,-5.6,-7,-21,8
62737478,1083,1,-17,-8.35,-14,-12,5
76486216,1046,0,1,-8.2,1,0,21
125778850,1086,1,-5,-17.85,1,-18,5
62415212,1049,1,-1,-12.55,7,-2,3
133290546,1515.5,0,1,-11.05,6,7,33
67889474,979,1,3,-44.65,6,-16,-35
60102471,1061,0,7,9.2,8,7,10
132526512,1119.5,0,-9,-4.3,-22,-6,15
124202992,1111,0,3,-2.1,11,5,13
99088592,1094.5,1,-59,-19.1,-48,-4,-80
106274024,920,1,-22,-32.2,-32,-1,-34
60828287,1095,1,-22,-14.2,-13,-23,-12
73001206,914,0,4,-10.2,-2,-5,-9
105860660,1111,1,-1,-1.1,-10,-1,13
79058702,937,0,7,-12.25,15,1,20
63509858,971,1,-7,-33.2,-9,2,-33
86603492,1106,0,4,-5.45,11,-3,24
82798930,938,0,7,18.35,16,18,-6
127533147,1436,0,5,18.9,15,11,111
81569904,1272,1,1,-1.5,0,-10,19
112849691,1073.5,0,17,6.15,16,-4,32
58030333,1083.5,1,-34,-2.45,-31,-8,-31
99899222,963.5,0,-2,7.75,6,1,48
124660334,1202.5,1,10,-10.15,17,7,42
97197088,1147.5,0,-5,-2.85,4,0,-8
63927338,1075,0,3,-3.05,8,0,-16
124306951,1095.5,1,-14,-11.55,-14,-2,-15
71995772,1171,1,8,-21.35,14,12,-16
76044084,1220,1,5,-13.15,-18,1,36
141535845,1014,1,-7,-13.25,-14,-1,-30
64953413,1092.5,0,-6,-23.35,1,-7,-70
107501913,1425,1,-9,-19.95,-10,-5,14
93961120,1238.5,0,-1,-9.35,-6,-5,-10
102526231,956,0,0,15.25,-6,12,10
60561093,1421,1,-2,17.6,7,5,1
129716662,908.5,1,7,-0.85,10,-10,73
88828476,903,0,10,-0.2,12,7,7
123458465,1252.5,1,0,8.05,-10,-14,62
70749401,1193.5,0,-5,-5.35,-3,4,4
116287387,1214,0,-11,12.35,-13,3,47
116191527,956,1,7,-12.8,7,-11,40
98494503,958,1,5,-11.85,22,9,-36
139580781,1110,1,-4,-34.1,-4,3,-50
91039057,905.5,1,-6,18.7,-9,-4,31
89468153,1029,0,-11,-29,-2,18,-58
92806561,1044,1,-1,-11.45,7,-10,-20
67330559,1023.5,0,3,-30.45,0,-1,-1
95351715,1030.5,0,-8,-0.4,-5,16,2
75345792,1012,0,-7,0.4,-5,-26,32
91164118,1950,1,1,-82.55,-3,-14,-36
72848898,965,0,15,-4.65,14,-1,-34
128957934,1244,1,-1,-21.1,9,7,0
137911499,1183.5,1,-7,-14.2,-5,6,2
114056507,1049,0,-32,-5.7,-35,8,-12
64193245,1044.5,1,0,-11.75,4,-10,-79
52823948,1017,1,3,-31.95,16,1,-33
129116361,1033,1,1,-19.95,-2,9,-25
113706475,1180,1,-14,13.45,-6,-13,15
116923986,1131,0,-12,-29.15,-18,-11,-14
77109290,1214,0,-2,-5.2,-10,12,19
84315177,1076,1,-7,-15.4,-6,0,27
131638773,1507.5,1,-3,-15.6,-5,-12,54
137280684,1147,0,-12,-1.4,-32,2,-2
139120670,1281,0,1,-9.3,15,8,11
68844465,977.5,0,-3,-31.75,-15,7,-36
133248166,1301,0,-8,-18.55,-6,-6,-19
89862638,1255,1,10,23.6,12,1,52
101744666,1010,0,1,3.25,6,-9,21
58245257,1043,1,4,32.8,15,1,27
77707469,934,0,-12,-30.8,-15,-3,-36
125334838,2049.5,0,10,-13.5,7,15,-2
105389318,1132,1,-5,-10.25,-17,-6,-14
102925937,1488.5,1,-4,-19.8,-2,-1,34
76215554,1228,0,0,-9.35,1,-6,0
109688716,1645.5,0,8,2.85,21,-5,-4
67072029,914,1,-37,-3.8,-65,-15,-52
137861230,1611.5,0,7,-20.55,17,-18,-47
111664549,1615.5,0,2,-43.45,19,22,32
86254165,942,1,5,-7.15,-8,4,10
95028243,1027.5,0,-11,-25.5,-3,-8,27
116624745,1034.5,1,-3,6.1,-6,-10,48
128735161,1057.5,1,-9,-15.35,-16,-12,-44
70339801,1327,0,5,-16.8,-4,-1,31
117758921,985.5,1,-2,-26.2,-2,-18,-36
138768216,1109.5,1,3,-27.2,3,-3,-36
138816311,1018,0,3,2.75,3,-11,9
89333035,1417,0,-8,-5.9,-14,7,35
81698041,1135.5,1,-4,-16.05,-9,7,-44
105369319,975,1,-1,-10.65,-2,10,17
140287392,1312.5,0,2,-5.65,6,14,61
136351238,1119.5,1,-4,-37.95,2,-13,-72
140967156,1115.5,1,22,8.2,3,1,2
59420072,930,0,-1,9.95,-7,8,41
125065885,964.5,1,13,3.15,17,12,5
135972700,949.5,0,-5,-10.65,-5,-11,-17
128894150,1039,1,-8,-21.25,4,-8,-3
134928223,941.5,1,17,-6.8,15,9,7
78429529,1145,0,10,-0.25,26,16,-2
117537304,1213,0,-2,-10.65,-11,5,-70
62630510,1202,1,7,-39.05,6,-3,-77
66348298,966.5,0,-3,2.7,2,-1,10
84339588,1043,0,-8,-27.7,-18,-16,-16
113894541,1085,0,4,9,9,1,-9
107692787,1536.5,1,2,-12.4,3,-1,175
98048630,1045.5,0,15,11.5,39,-1,55
56973036,992.5,1,6,-14.65,3,1,-3
127567391,1472,1,9,4,17,5,47
125507941,1270.5,0,1,-8.1,12,7,-4
124739877,937.5,0,-15,-15.6,-17,16,-11
90310827,1508.5,0,3,-4.4,10,3,-4
50951249,1138,1,5,-3.25,0,13,10
76618657,1138.5,1,11,-18.4,11,1,-7
107035749,970.5,1,1,-30,-20,3,-26
104160712,1675.5,0,31,6.15,41,5,19
108366103,1014.5,0,-8,3.6,-23,14,12
86317186,928,1,-8,-13.9,-10,-5,-17
85636457,903.5,0,18,-7.3,11,-6,17
94656461,1765.5,0,15,-17.6,14,3,-16
127767325,1354,1,-11,-35.75,-8,-6,-72
66863208,1570,1,-10,-22.65,-14,1,-19
52583065,1054,1,-18,-24.3,-31,4,-44
81904083,1647,1,-6,-2.6,-13,9,1
133713635,1111,1,-4,2.6,-3,1,1
114192270,1290,0,-4,-18.35,10,2,-8
100900410,1424,0,-9,-9.4,3,5,-22
107312816,1312,1,-4,-32.15,-2,8,-107
75068222,1432,1,-10,-35.1,-20,-2,-39
122137370,979,1,9,4.1,19,2,11
111651105,993.5,1,1,-2.95,14,-4,-18
134751983,1043,1,4,-12.1,-8,7,7
103936229,1177,0,17,8.55,21,17,-15
126937275,2003,0,4,-25.45,0,6,48
136471677,1110,0,8,9.5,-6,3,-7
68235342,1066,0,-5,36.4,-8,-12,6
78709650,1283.5,0,-2,-6.5,-8,9,3
96037303,905.5,1,-3,-9.25,4,7,0
93579875,963,0,2,7.6,5,-1,6
97827111,1124,1,9,-2.6,1,4,-16
134451368,1458,1,0,-7.5,-4,-13,-25
141311528,1792,1,23,-19.25,24,8,17
82905001,901.5,1,-3,4,19,-5,31
124758237,1029,0,-4,14.9,3,8,54
79154199,1043,1,-7,9.9,-5,-6,16
122109174,1030,1,6,14.65,5,-2,31
122650541,1214,1,-28,-38.4,-28,-14,-223
119574403,1013.5,0,-22,-33.7,-33,-1,4
112142590,1015.5,0,3,4.85,17,8,11
87647384,1089.5,0,4,8.45,4,-19,76
62797194,1350,0,12,-7.85,27,2,-23
122524275,1000,0,3,-11.05,9,11,7
111991384,1034.5,1,2,-25.15,-24,-12,-174
61527313,1155,0,-4,-3.35,-21,0,-15
56717318,1440,0,5,15.75,9,7,50
139594760,992.5,0,1,-13.9,-4,1,-62
80699803,1738,0,7,-20.7,-1,4,9
87707835,1116.5,1,4,-21.9,5,9,9
97747797,1398,1,4,-34.65,15,-6,-74
54968866,1053,1,15,-25.75,20,-12,-56
92779440,963,1,-9,9.5,-15,-11,59
62561954,989,0,-2,0.05,0,0,23
87617033,1006,0,-1,-17.45,-14,5,-43
118727307,1342.5,1,2,-3.6,-1,3,-2
61718377,1197,1,3,15.75,-15,1,29
123407410,983,0,36,52.95,32,5,113
118533704,1048,1,-17,-37.65,-23,-7,-2
50139393,1137,0,2,-16.25,-11,4,2
84698025,1217.5,0,-3,-14.5,-4,-9,-31
119090466,1152,0,3,-12.95,-2,7,-14
62076323,1020,1,3,-12.7,-3,18,-2
125483056,930,1,-3,-22.05,-12,-7,-20
132025614,1275.5,1,-9,-3.05,-10,-12,11
125196541,1653.5,1,14,-16.4,16,-2,28
130131174,1746,0,6,-11.6,0,5,-7
82741549,1094,1,-4,-9.6,-12,9,-40
115220051,1301,0,-14,-7.65,-19,-13,-73
139226499,1386.5,0,0,2.35,3,-7,-32
132278285,1143,0,-11,-39.75,-18,0,-51
96734695,931,0,3,-13.65,-1,6,-32
85319828,1166.5,1,3,-8.75,8,-2,-38
119355642,1132,1,-8,-26.6,3,2,-51
94259931,1110,0,6,3.8,4,3,-10
67404126,1054,1,0,6.15,5,-6,9
59293378,1289.5,1,-1,-15.85,-12,-6,2
110484613,1023.5,0,15,7.75,28,-3,33
90296812,944,1,-6,-2.45,-6,-18,19
130827610,1018.5,1,-4,-35.9,2,-3,18
122879486,1552,0,-14,-19.2,-18,-1,-48
125642693,2228,1,1,-15.3,7,5,14
137723661,1108.5,1,-23,-10.3,-4,-5,6
79056369,1067.5,1,10,-4.7,2,-2,-48
74251802,943,0,14,9.65,6,2,17
100276780,1060,1,-1,-13.9,-4,4,19
88402404,1257,1,17,-1.85,11,-6,47
85782702,992,0,17,16.6,19,10,83
138750908,970,1,1,-29.55,3,-1,-35
55922084,951,1,-3,-17.8,2,6,11
73703053,1067,0,-7,-2.95,-5,1,-8
84471045,919.5,0,-11,-7.25,-4,-12,3
85099746,1483,0,-2,23.6,5,3,-5
122272351,1010.5,1,6,-12.2,7,-8,13
116548685,967,1,-12,13.95,-17,1,18
109409390,1005,0,8,0.2,2,7,22
134360281,1337,0,-1,-15.9,-10,-4,29
52172102,1234,1,-9,-22.9,-16,-3,-11
92122137,1186,1,-9,-26.35,2,2,-10
70808945,1112,1,-3,11.35,-6,1,18
59160712,1168.5,1,-6,-32.35,-4,-1,-22
107929122,1159,1,0,7.15,15,-6,36
101666815,916,0,2,-10.6,-11,0,30
109417732,999.5,1,-16,-5.7,-19,-7,-24
49913948,1314,1,-7,-14.1,-5,16,62
64197428,1004.5,1,-9,7.5,-1,-16,34
121794305,952,0,7,-30.25,15,6,-4
91299414,1305.5,1,-5,-28.6,-5,-3,-70
137696129,1144,1,-3,-2.25,-3,-5,-27
79968850,987.5,0,-4,4.45,-5,9,22
137137581,926.5,1,3,-10.7,-10,-1,7
82546982,982.5,0,3,-2.75,4,-9,-8
85942686,1139.5,0,-1,-18.5,8,9,-35
82966995,1089.5,0,11,7.1,9,11,-41
57604233,907,1,2,0.4,20,1,9
70971622,1038.5,0,3,-7.6,21,7,10
137131958,1134,1,-12,-3.2,-7,0,47
95384841,1435.5,1,11,-9.95,5,28,26
102433573,911.5,1,-6,-8.5,-19,-13,2
94044268,1065.5,0,11,-11.4,3,-1,8
106582655,1616,1,8,-40.45,9,1,-55
89928383,1242.5,1,19,13.95,19,-2,23
95393429,1491,0,0,8.85,11,1,92
122575795,1086.5,1,-9,-24.5,7,-17,-25
126748893,1010,1,-4,-24.65,-8,-10,-32
104626490,1073.5,0,4,-34.35,-6,1,0
131189348,1345.5,0,5,19.25,3,9,8
131531338,1506,1,-15,-16.15,1,-14,-8
129431772,1107.5,0,-7,-14.35,-20,13,22
106486558,971.5,0,4,18.1,27,3,26
53767680,1198,1,2,-26.05,24,-10,-18
68713318,1045,0,-20,-23.05,-38,-3,-24
120212702,1040,0,1,-12.9,4,7,14
136952750,1139.5,1,-3,-5.5,17,3,21
101018605,1213.5,1,-7,-37.9,-31,-3,-50
108996797,1116.5,1,8,11.55,10,-12,21
84220613,1014.5,1,-23,13.9,-24,-23,-11
65489562,1063,0,-10,25.35,-10,14,33
104221023,1048,0,5,-8.05,25,-2,46
123591034,1001,1,5,4.4,-2,-5,47
131755128,1042,1,-3,-6.3,-14,13,-15
76046660,1260,1,3,-1.55,2,-5,-9
135482012,951.5,0,14,-4.5,18,4,10
77299026,1246.5,1,-10,-8.85,-18,1,6
103991117,1087,1,5,-20.1,2,7,-16
89736613,946.5,1,-3,1.35,2,13,8
53172366,984.5,0,-12,-6.4,-16,-7,50
99878687,1027,1,4,4.25,4,27,-1
50750090,999,1,-8,-15.65,-4,-2,-31
134027448,1152,1,-4,-24.25,-9,-5,-28
135941299,1250,0,2,-11.95,-8,5,-8
64219501,1497,0,-6,-26.9,-4,1,-10
77879823,1069,1,-2,-2.95,-4,2,6
56867512,1167.5,0,-4,21.1,0,-7,77
136247884,965.5,0,-8,5.2,-10,7,23
88624670,1006,1,-14,-6.4,-11,-8,-16
127256223,1038.5,0,1,-23.9,-9,-10,18
57465203,1007,0,4,3.8,10,8,-43
133418257,1382,1,6,-5.4,1,-9,-4
50051481,1027.5,1,9,14.5,22,-3,55
107465349,1325.5,1,35,-11.45,31,14,-51
64129372,1165,1,5,-20.65,-9,6,21
134883662,1604.5,0,-8,-14.05,-10,-13,-18
82649852,1581.5,0,-1,-9.95,4,-5,-35
126007360,978,0,-4,8.65,-5,-1,149
99448290,1017.5,1,5,7.25,9,1,-6
106474623,1433,1,26,19.9,40,16,-19
85260627,1320.5,0,2,7.15,6,1,-6
125414760,1194.5,1,-9,-53.95,8,3,-49
70320418,1197,1,11,-5.45,3,4,1
130070437,1061,0,-11,-2.95,-14,9,-5
101728690,917,0,22,-14.65,12,5,5
96373898,1047,1,-8,-2.4,-16,-22,6
60172985,1417,0,28,-3.15,28,-11,29
110812750,1091,1,-11,4.4,1,4,17
132207756,1464,1,-13,-22,0,-8,20
64731479,1406,1,-2,-10.9,-7,2,52
95728495,1215,0,14,-17.75,11,0,-28
82238055,1112.5,1,13,1.1,17,5,25
69104050,1652.5,1,1,4,-3,-10,95
68142755,1026,0,-11,-6.65,-6,-5,-20
111191244,967,1,-10,4.5,-7,-9,7
92246129,1418.5,0,14,-3.9,35,-3,-6
94226662,1118.5,0,-2,-8.15,4,-11,13
107857635,1278.5,1,6,8.9,-5,-9,-5
91578907,948,1,-12,4.9,-24,-2,9
64290113,902,0,2,4.85,4,10,-32
121151485,1470,0,7,12.6,-2,2,60
70893165,1142.5,0,-19,-35.1,-33,-12,-48
93504851,1084,1,-2,-6,-17,1,20
124458209,1560,1,-17,-27.65,-19,-13,-54
66900137,1014,1,11,2.45,3,2,13
78675134,994,1,4,-16.05,-7,2,-22
90113125,944,1,4,-5.2,9,4,19
88511402,1195.5,0,1,-15.8,4,5,-36
131321189,1083,0,1,-4.7,12,3,21
111241505,1117,1,14,3.65,10,-5,-32
119728698,929,1,-1,0.1,9,12,-2
109087178,1448,0,-2,3.25,-9,-3,17
136593608,1118.5,1,36,24.65,33,11,17
63299303,948,0,-9,-31.1,-9,3,-93
123322840,1105.5,1,1,5.05,2,1,19
81191638,1028,0,-9,-0.95,-11,0,55
86432532,1728.5,1,-8,-8.85,-13,19,-5
125405575,2085.5,1,-2,1.95,4,7,60
65809898,940,1,4,-16.9,-18,4,-19
56024031,1145.5,0,0,-0.3,-5,-4,22
70097577,1136.5,0,2,3.65,6,10,26
70488364,1060.5,0,-12,-4.85,-12,-2,0
119149826,998.5,1,-6,-35.25,-14,-10,-2
96497672,1111,0,-11,-10.95,-14,0,48
89951516,1425,0,7,-20,24,5,-20
121209344,1050,0,7,-23.65,8,-3,-13
138720227,1614.5,1,-3,-41.8,-8,5,-30
84317686,1152,1,9,-8.5,8,2,63
137152298,1052.5,0,10,4.55,7,-2,29
137754170,1178,0,-1,-1.85,1,0,-6
61801568,1166,0,7,-10.1,-6,8,-14
72513540,1054,1,-26,2.6,-29,11,-21
128171381,1093,0,7,-19.95,22,15,16
71256229,1008.5,0,25,2.4,26,15,-7
99755471,1167,0,22,23.35,34,-2,93
56670079,1326,1,-7,-17.85,-4,-7,-27
124385997,1175.5,0,11,-10.25,11,15,-74
114842363,1058,1,7,-5.15,16,-2,-11
72809800,1164,0,9,-3.7,4,-1,15
61593920,945,0,2,10.8,-9,-9,-4
57351664,1007,0,-3,1.25,-3,-10,12
105362336,1004,0,12,-13.7,4,8,-14
66934631,922.5,0,-8,0.75,-12,2,4
113451091,1444,0,1,-16.85,2,-3,-90
87027225,1554,0,-22,-21.85,-33,-9,26
91916402,1083.5,1,-8,-16.7,-23,-1,-8
136949382,1002.5,0,2,-17.15,-8,-3,-31
125114207,1138,0,-3,-16.6,-7,1,-3
94373014,1332,0,1,15.1,-7,10,-7
77419960,1026.5,0,10,-12.25,9,-1,-40
99921691,985,0,-5,5.4,2,-5,26
136363011,1611,0,-4,-14.1,-5,-2,-35
123300194,1690.5,0,7,3.25,8,16,74
118833111,901,0,-2,-0.95,-2,13,-38
122360982,1078,1,-7,2.6,-4,7,-2
118254021,1120.5,1,-4,-9.35,-11,9,-12
100108465,1037,0,21,-3.4,21,7,-14
55237753,1001,1,4,18.8,-9,0,85
97633536,1031,1,1,-0.1,3,4,81
128643621,945.5,1,21,-28.3,31,5,-4
49469702,1166,1,-5,-27,-7,13,-19
124389031,988.5,0,3,-21.35,-10,2,6
137862542,1295,1,-9,-21,-30,12,5
65052369,1229,1,-2,5.3,-1,1,23
97795727,1189.5,1,-13,-12.7,-20,-5,-15
72955507,1016,1,-8,-4.7,-8,-18,-28
77555509,953,1,-16,-1.4,-28,2,-6
121312640,1343,1,-9,-32.2,-22,-5,-50
122765486,1155,0,7,-12.15,5,-7,25
100721317,1021.5,0,-9,-10.65,11,2,4
75355504,991,0,-6,-0.8,1,-3,-3
111489794,940.5,1,-13,-1.35,-11,-3,-8
117229719,2053.5,1,0,-35.4,3,18,-31
67099644,1228.5,1,-3,0.95,-10,1,-9
103273243,1020,0,0,11.6,3,0,39
82472743,1291.5,0,3,-23.25,14,-4,-82
137042449,966,0,14,-25.1,10,0,3
139014194,1009.5,0,-5,-44.05,-4,6,-66
97764187,1498.5,1,2,-0.5,0,2,-41
130518142,936.5,0,18,19.05,18,2,145
135395584,1303.5,0,4,1.25,-11,3,19
51660247,924,1,-1,-4.45,-2,-5,9
119587090,999.5,1,0,-6.95,5,-7,-22
128967433,1373,0,-2,-1.9,-5,-1,104
50646790,1270.5,0,-13,-5,-26,-11,3
87976573,1134,0,8,-2.55,31,-10,43
123201876,1112,1,7,3.15,26,-2,32
125282464,1490.5,1,3,-25.2,0,-5,-6
126547210,1339,1,16,40.7,11,-4,49
120944320,1009.5,0,-7,-24.05,-9,4,-33
96756105,1212.5,1,1,-19.3,14,-9,15
84768789,1561.5,1,-8,-18.05,-10,-12,-35
58828719,1192.5,0,-4,4.5,-18,12,15
83539786,1388.5,0,10,-17,25,4,-78
94701768,986.5,0,-2,-21.35,-6,2,-37
116314820,906,1,-8,-8.7,13,11,2
67718883,1193.5,1,-12,-30.8,-12,-17,-35
113961437,1410.5,1,-14,-45.1,-20,3,-73
75743797,1226,0,-12,-17.55,-12,11,-10
71067245,982,0,-2,-21.35,2,21,-2
102186639,1213.5,1,0,20.7,0,2,22
62693146,1066,1,-4,-18.15,-4,-3,-14
122193762,1069,1,2,-3.35,17,6,32
67300045,1124.5,1,-18,-20.25,-21,-5,-66
74508553,1193.5,0,13,-17.4,11,5,-12
88021701,999,0,6,15.8,15,9,28
58231484,1144.5,0,11,1.25,20,-4,-11
111247669,1351,1,5,-35.75,1,1,-28
111385533,1091.5,0,3,9.1,-1,-1,-2
114276509,1028,1,-2,-21.9,2,-3,-95
75507199,1003,0,1,7.8,8,8,-9
136669171,1105,0,-6,-22.25,-7,-1,2
56629792,997,0,-1,-4.1,-3,15,13
103338941,1210.5,1,-14,-12.6,-12,-9,-25
140867380,1390.5,0,2,-14,9,0,-44
52711640,978.5,0,-4,2.9,2,-6,10
138853144,1015,1,0,-11.05,-10,4,35
137028473,1097.5,1,-10,4.25,-12,-6,68
63991835,1593.5,1,-2,-12.4,-5,10,-25
122941523,929,1,-9,-2.15,-16,1,-6
135215063,1408,0,-1,5,3,-5,-10
83610422,926,0,7,5.15,15,1,2
121712463,1579.5,1,-1,-14.05,8,-1,-40
115519424,1020,1,4,-7.25,-13,7,2
51474592,916,1,7,-3.45,11,-10,7
97575750,1106.5,0,2,2.8,17,5,40
51384581,2076,1,-8,-26.8,2,1,-40
94302757,1112,1,-4,-21.8,1,-3,9
89226609,1159.5,1,10,-2.15,7,16,-1
116714263,959,0,8,2.95,15,-10,81
120273100,956,0,-1,-6.25,-11,-10,-16
91543427,1112.5,1,5,1.25,2,-3,-13
86806277,1015,1,-19,-24.75,-20,-8,-35
87107187,1034.5,1,-15,17.55,-16,-22,-4
96156104,1562,0,-10,-16.15,-6,0,22
128433521,1293.5,0,14,13.55,4,-7,56
89220429,973,1,-4,6.15,1,-15,79
66321817,939,1,24,-1.65,29,5,-9
115500030,1049.5,1,-4,-14.85,-7,-4,-14
124151582,1124.5,1,-12,-30.1,-14,5,2
64337460,1224,0,-7,-4.85,-1,3,-4
129168154,1196,1,2,-9.8,7,10,35
57422575,1161.5,1,-13,-4.35,-25,-7,-23
92329523,1053.5,0,-7,-17.25,-16,1,-57
91541244,928.5,1,8,-4.75,12,-1,-25
123031106,997,0,-5,-7.95,-9,15,1
112445644,1085,1,-8,-2.55,-17,-1,-29
90668343,1002,0,-19,-4.1,-18,-5,-1
50244435,1066,1,9,-15.65,5,-5,12
95374034,1613,1,-17,6.6,-9,-16,67
99085092,1012,0,9,-8.8,8,18,-26
133423661,902,0,-2,22.05,3,5,51
139900050,1028.5,1,22,-1.1,38,4,-38
137315728,1097.5,1,-21,-34.35,-12,-20,-36
96755178,1153,0,2,-12.25,2,10,-3
92267970,965,1,7,-12.45,7,5,6
81193924,1007,1,10,20.3,7,11,20
115867798,1438,0,-3,-31.6,-8,1,-30
92775449,1005.5,1,1,-8.25,0,4,31
92082444,937.5,0,20,7.95,35,8,40
121263839,969,1,-14,-34.85,-14,-3,-33
113010715,1085.5,0,14,8.5,11,-3,30
97837829,1108.5,0,11,-15.05,16,6,-10
115244210,1076.5,1,1,6.6,-3,10,3
90123666,1109,0,2,-8.65,-2,14,9
50876707,1015,0,5,9.85,-6,1,37
139010804,1444,1,-15,-4.9,-16,3,66
64020602,1124.5,1,21,-7.5,35,-4,-11
136345773,987.5,1,0,17.25,-2,-9,17
132705910,1077.5,0,-7,-17.45,-2,0,26
110218585,1096,0,38,16.15,48,29,33
99622732,1122.5,0,0,22.15,-1,5,15
138531743,1132,1,-26,-3.15,-40,0,7
140018772,969.5,1,-42,-29.8,-47,-21,-28
92267337,1522,0,-4,-7.5,1,-3,7
83606022,1005,1,1,18.95,14,-5,24
133277887,1300,1,6,-6.9,16,-14,26
107371276,986,0,-6,-8.9,-9,2,22
84486646,1277.5,1,24,23.15,11,3,188
79383958,962.5,0,6,-6.2,16,10,7
77095316,1439,1,-14,-29.85,-14,0,-78
88891753,1259.5,0,13,23.4,14,1,2
107289928,1469.5,1,-10,-11.1,-11,8,10
130286158,1591.5,1,17,17.45,22,1,-4
111948605,1395,1,12,8.75,22,0,43
72002191,1229,0,9,3,30,1,39
